time,apparent_temperature_max (°F),max_temperature,humidity,wind_speed_10m_max (km/h),precipitation_sum (mm),mean_temperature,date,pm25,city
2025-01-26,31.0,39.4,64,15.9,0.0,30.1,2025-01-26,16.974999999999998,NY
2025-01-27,26.5,35.7,59,17.7,0.0,29.7,2025-01-27,15.866666666666667,NY
2025-01-28,29.3,39.9,53,23.3,0.0,33.2,2025-01-28,17.333333333333332,NY
2025-01-29,38.9,48.5,52,23.3,0.0,39.3,2025-01-29,13.424999999999999,NY
2025-01-30,26.0,33.9,52,15.5,0.0,28.4,2025-01-30,7.4375,NY
2025-01-31,39.5,43.2,90,13.5,10.3,38.5,2025-01-31,17.425,NY
2025-02-01,38.3,43.2,68,19.4,2.4,33.3,2025-02-01,9.670833333333333,NY
2025-02-02,27.3,34.4,57,11.7,1.2,23.9,2025-02-02,9.0875,NY
2025-02-03,37.9,43.0,85,12.8,0.3,35.3,2025-02-03,27.045833333333334,NY
2025-02-04,34.7,43.1,67,23.0,0.3,38.5,2025-02-04,8.1875,NY
2025-02-05,28.0,35.2,54,14.5,0.0,29.4,2025-02-05,7.416666666666667,NY
2025-02-06,35.1,40.0,88,14.1,8.5,34.0,2025-02-06,14.104166666666666,NY
2025-02-07,31.4,41.2,64,25.7,0.0,34.5,2025-02-07,8.887500000000001,NY
2025-02-08,27.2,34.1,59,10.1,7.8,28.7,2025-02-08,11.308333333333332,NY
2025-02-09,27.1,34.5,86,13.1,6.4,31.8,2025-02-09,11.941666666666668,NY
2025-02-10,24.9,33.0,70,12.9,0.0,28.3,2025-02-10,11.670833333333334,NY
2025-02-11,25.9,31.6,76,5.7,1.2,24.4,2025-02-11,32.854166666666664,NY
2025-02-12,26.1,32.7,88,13.0,4.5,30.8,2025-02-12,24.266666666666666,NY
2025-02-13,37.8,45.0,89,19.4,6.6,38.1,2025-02-13,9.179166666666667,NY
2025-02-14,24.3,33.8,55,19.2,0.0,30.0,2025-02-14,6.4750000000000005,NY
2025-02-15,27.5,35.1,67,12.7,6.9,30.3,2025-02-15,19.679166666666667,NY
2025-02-16,37.2,45.3,95,28.7,23.1,37.3,2025-02-16,7.641666666666667,NY
2025-02-17,22.0,33.6,51,27.2,0.0,29.3,2025-02-17,3.8708333333333336,NY
2025-02-18,17.7,26.6,35,20.5,0.0,22.5,2025-02-18,4.633333333333334,NY
2025-02-19,20.8,30.0,46,16.5,0.0,22.7,2025-02-19,7.670833333333333,NY
2025-02-20,21.7,30.1,57,19.3,0.9,23.3,2025-02-20,6.154166666666666,NY
2025-02-21,21.3,31.6,55,20.6,0.0,24.9,2025-02-21,4.966666666666667,NY
2025-02-22,31.0,38.7,57,15.0,0.0,28.1,2025-02-22,11.875,NY
2025-02-23,39.6,46.3,56,11.7,0.0,36.5,2025-02-23,26.662499999999998,NY
2025-02-24,39.8,46.9,67,17.4,0.0,38.2,2025-02-24,31.670833333333334,NY
2025-02-25,50.0,54.6,67,12.9,0.0,44.8,2025-02-25,14.079166666666666,NY
2025-02-26,49.8,56.8,67,19.1,0.1,44.9,2025-02-26,13.483333333333334,NY
2025-02-27,50.7,53.8,78,14.8,9.2,47.4,2025-02-27,21.504166666666666,NY
2025-02-28,41.0,49.6,56,17.8,0.0,43.0,2025-02-28,8.204166666666667,NY
2025-03-01,53.9,60.9,50,26.3,0.0,44.6,2025-03-01,7.129166666666666,NY
2025-03-02,23.3,33.1,38,19.2,0.0,26.0,2025-03-02,4.1375,NY
2025-03-03,29.8,38.7,43,13.0,0.0,29.2,2025-03-03,6.870833333333334,NY
2025-03-04,49.2,55.3,57,13.1,0.0,40.6,2025-03-04,13.533333333333333,NY
2025-03-05,49.1,54.7,80,28.0,39.2,49.5,2025-03-05,7.345833333333334,NY
2025-03-06,51.0,54.0,70,25.2,2.9,49.3,2025-03-06,4.6625000000000005,NY
2025-03-07,36.2,46.9,45,30.4,0.0,38.9,2025-03-07,2.3375,NY
2025-03-08,33.7,43.2,49,22.7,0.0,38.5,2025-03-08,4.45,NY
2025-03-09,43.9,50.7,53,24.4,0.0,38.6,2025-03-09,6.4624999999999995,NY
2025-03-10,59.4,62.9,57,13.2,0.0,49.1,2025-03-10,11.758333333333333,NY
2025-03-11,57.4,61.1,66,11.2,0.0,49.2,2025-03-11,22.816666666666666,NY
2025-03-12,46.7,52.4,53,15.0,0.0,45.4,2025-03-12,10.058333333333334,NY
2025-03-13,46.5,50.8,71,10.9,0.0,42.2,2025-03-13,12.570833333333333,NY
2025-03-14,54.4,55.2,78,10.5,0.0,42.9,2025-03-14,14.5375,NY
2025-03-15,44.1,48.7,92,11.9,0.5,43.9,2025-03-15,17.233333333333334,NY
2025-03-16,57.3,60.6,93,24.3,8.2,54.9,2025-03-16,10.487499999999999,NY
2025-03-17,58.6,58.6,79,22.0,30.9,52.9,2025-03-17,6.879166666666666,NY
2025-03-18,52.8,57.5,54,17.8,0.0,44.3,2025-03-18,12.4375,NY
2025-03-19,54.5,57.6,66,10.3,0.0,46.5,2025-03-19,26.2,NY
2025-03-20,45.6,50.2,94,16.4,11.4,46.1,2025-03-20,9.295833333333333,NY
2025-03-21,44.8,48.8,57,25.7,7.3,43.7,2025-03-21,6.095833333333334,NY
2025-03-22,55.1,61.6,57,22.1,0.0,47.0,2025-03-22,9.520833333333334,NY
2025-03-23,41.2,46.9,51,18.0,0.0,37.7,2025-03-23,6.704166666666667,NY
2025-03-24,49.3,51.1,87,16.5,13.7,44.8,2025-03-24,12.183333333333332,NY
2025-03-25,47.9,57.7,56,26.2,0.0,48.7,2025-03-25,10.941666666666668,NY
2025-03-26,43.8,50.4,57,18.0,0.3,42.9,2025-03-26,12.033333333333333,NY
2025-03-27,41.5,49.8,52,16.1,0.0,40.3,2025-03-27,5.729166666666667,NY
2025-03-28,55.1,60.4,56,13.2,1.3,50.2,2025-03-28,13.545833333333334,NY
2025-03-29,76.2,79.4,68,21.7,7.3,60.8,2025-03-29,17.966666666666665,NY
2025-03-30,54.8,57.0,85,9.0,0.3,47.7,2025-03-30,11.283333333333333,NY
2025-03-31,75.9,75.2,84,21.2,39.2,61.9,2025-03-31,10.470833333333333,NY
2025-04-01,61.8,60.8,59,22.6,6.6,47.9,2025-04-01,9.700000000000001,NY
2025-04-02,42.0,47.3,61,16.0,0.0,40.5,2025-04-02,11.570833333333333,NY
2025-04-03,72.2,72.2,83,22.0,1.5,59.4,2025-04-03,12.475,NY
2025-04-04,70.8,70.3,63,15.6,7.2,63.5,2025-04-04,14.200000000000001,NY
2025-04-05,51.1,55.0,72,16.5,1.5,49.1,2025-04-05,11.241666666666667,NY
2025-04-06,55.5,59.9,77,14.0,3.1,49.8,2025-04-06,12.6,NY
2025-04-07,42.6,48.6,82,11.9,8.5,43.0,2025-04-07,14.720833333333333,NY
2025-04-08,38.5,44.2,57,27.0,0.0,40.3,2025-04-08,11.641666666666666,NY
2025-04-09,42.2,47.1,49,15.0,0.0,37.9,2025-04-09,5.358333333333333,NY
2025-04-10,43.5,49.2,68,17.2,0.7,41.3,2025-04-10,12.645833333333334,NY
2025-04-11,41.0,45.4,85,17.9,11.7,42.5,2025-04-11,8.775,NY
2025-04-12,34.5,42.3,88,23.0,17.2,39.1,2025-04-12,5.008333333333334,NY
2025-04-13,50.1,57.3,67,19.7,0.0,48.0,2025-04-13,9.033333333333333,NY
2025-04-14,57.1,61.3,65,11.3,0.0,51.1,2025-04-14,13.766666666666666,NY
2025-04-15,61.6,65.8,66,26.7,1.4,56.1,2025-04-15,13.620833333333332,NY
2025-04-16,39.7,50.5,54,25.8,0.0,45.8,2025-04-16,4.55,NY
2025-04-17,54.5,60.1,53,14.7,0.0,48.8,2025-04-17,5.045833333333333,NY
2025-04-18,62.1,65.1,62,17.6,0.0,53.5,2025-04-18,14.5875,NY
2025-04-19,80.6,80.8,59,19.5,0.1,69.8,2025-04-19,11.570833333333333,NY
2025-04-20,71.5,71.7,50,19.6,0.0,60.9,2025-04-20,6.866666666666667,NY
2025-04-21,49.1,56.4,58,14.6,0.3,51.0,2025-04-21,12.4625,NY
2025-04-22,78.6,80.8,60,15.5,0.1,65.7,2025-04-22,13.645833333333334,NY
2025-04-23,73.2,77.3,43,14.7,0.0,63.6,2025-04-23,8.595833333333333,NY
2025-04-24,76.9,79.3,40,15.7,0.0,67.1,2025-04-24,20.266666666666666,NY
2025-04-25,75.9,76.9,49,16.4,0.0,66.8,2025-04-25,10.254166666666666,NY
2025-04-26,73.2,72.1,82,21.4,13.2,65.3,2025-04-26,10.5,NY
2025-04-27,49.4,57.6,53,30.4,0.0,53.2,2025-04-27,3.9125,NY
2025-04-28,71.5,72.8,43,12.7,0.0,60.8,2025-04-28,8.383333333333333,NY
2025-04-29,79.0,80.8,47,19.3,0.0,67.1,2025-04-29,7.579166666666667,NY
2025-04-30,69.3,73.0,44,17.9,0.0,68.8,2025-04-30,4.3625,NY
2025-05-01,67.1,70.2,43,14.6,0.0,60.3,2025-05-01,11.5375,NY
2025-05-02,87.2,86.2,63,16.0,0.0,71.3,2025-05-02,17.587500000000002,NY
2025-05-03,86.4,84.2,66,14.7,8.7,72.8,2025-05-03,15.0625,NY
2025-05-04,72.8,70.3,86,13.1,13.6,64.0,2025-05-04,11.525,NY
2025-05-05,69.2,68.5,92,13.5,12.7,61.1,2025-05-05,9.229166666666666,NY
2025-05-06,66.6,66.4,89,15.2,21.3,61.3,2025-05-06,11.591666666666667,NY
2025-05-07,69.8,72.6,67,11.8,0.3,64.1,2025-05-07,17.283333333333335,NY
2025-05-08,82.3,75.7,73,11.0,0.4,65.3,2025-05-08,18.491666666666667,NY
2025-05-09,63.0,62.4,89,12.5,14.6,57.7,2025-05-09,13.779166666666667,NY
2025-05-10,64.8,69.1,63,23.3,0.0,59.2,2025-05-10,3.8666666666666667,NY
2025-05-11,75.2,74.1,60,12.3,0.0,63.9,2025-05-11,9.920833333333333,NY
2025-05-12,67.8,68.6,61,11.6,0.0,61.1,2025-05-12,11.700000000000001,NY
2025-05-13,70.0,68.7,83,11.0,3.9,63.2,2025-05-13,15.379166666666665,NY
2025-05-14,65.5,66.7,89,17.1,26.5,61.4,2025-05-14,13.304166666666667,NY
2025-05-15,78.1,73.3,89,10.9,4.1,65.2,2025-05-15,15.941666666666668,NY
2025-05-16,75.0,72.2,93,13.4,0.9,64.6,2025-05-16,24.3125,NY
2025-05-17,85.2,80.2,78,19.2,2.5,71.2,2025-05-17,16.595833333333335,NY
2025-05-18,70.6,73.7,60,24.9,0.5,66.3,2025-05-18,8.012500000000001,NY
2025-05-19,65.0,68.2,56,21.8,0.0,60.6,2025-05-19,3.4416666666666664,NY
2025-05-20,61.9,65.5,56,15.2,0.0,56.9,2025-05-20,4.216666666666667,NY
2025-05-21,56.0,57.2,74,18.1,4.0,54.0,2025-05-21,7.954166666666667,NY
2025-05-22,50.7,54.6,86,20.4,22.8,50.9,2025-05-22,4.779166666666667,NY
2025-05-23,58.8,62.2,78,13.9,3.2,53.5,2025-05-23,9.808333333333334,NY
2025-05-24,58.6,62.7,68,18.2,0.5,55.8,2025-05-24,8.658333333333333,NY
2025-05-25,60.6,66.7,63,17.6,0.0,58.9,2025-05-25,7.5375000000000005,NY
2025-05-26,68.7,72.1,59,13.1,0.0,62.0,2025-05-26,13.858333333333334,NY
2025-05-27,77.9,78.1,56,14.7,0.0,65.5,2025-05-27,21.104166666666668,NY
2025-05-28,63.3,66.1,64,11.6,10.6,60.2,2025-05-28,11.775,NY
2025-05-29,72.7,71.0,83,12.2,2.9,62.9,2025-05-29,11.933333333333332,NY
2025-05-30,77.8,74.2,85,11.8,7.7,66.4,2025-05-30,21.425,NY
2025-05-31,64.0,67.0,78,25.6,39.4,61.2,2025-05-31,8.583333333333334,NY
2025-06-01,61.6,65.8,60,20.8,0.0,57.9,2025-06-01,15.816666666666668,NY
2025-06-02,68.6,70.9,61,12.3,0.0,61.1,2025-06-02,17.520833333333332,NY
2025-06-03,81.7,80.2,53,10.8,0.0,66.8,2025-06-03,28.125,NY
2025-06-04,88.9,85.6,53,14.2,0.0,72.4,2025-06-04,34.0,NY
2025-06-05,98.9,94.8,54,16.2,0.0,81.3,2025-06-05,34.07083333333333,NY
2025-06-06,92.4,89.3,59,13.8,3.5,80.5,2025-06-06,30.641666666666666,NY
2025-06-07,84.9,80.2,74,17.2,3.6,74.3,2025-06-07,15.5375,NY
2025-06-08,78.6,75.6,80,15.2,1.7,67.8,2025-06-08,34.00833333333333,NY
2025-06-09,73.4,70.6,86,10.5,3.1,64.5,2025-06-09,18.295833333333334,NY
2025-06-10,80.8,78.2,84,12.5,17.5,68.7,2025-06-10,15.487499999999999,NY
2025-06-11,83.5,84.2,57,18.7,0.0,74.6,2025-06-11,24.566666666666666,NY
2025-06-12,94.3,92.8,48,16.4,0.3,80.6,2025-06-12,22.170833333333334,NY
2025-06-13,85.7,85.6,41,12.5,0.0,75.7,2025-06-13,16.837500000000002,NY
2025-06-14,67.9,69.7,71,14.4,5.3,65.2,2025-06-14,15.079166666666666,NY
2025-06-15,68.6,67.4,81,11.0,5.4,62.5,2025-06-15,26.608333333333334,NY
2025-06-16,69.4,68.0,85,12.1,3.0,64.3,2025-06-16,20.204166666666666,NY
2025-06-17,73.2,70.3,90,10.8,5.2,66.2,2025-06-17,15.033333333333333,NY
2025-06-18,91.4,83.5,91,12.1,11.6,71.5,2025-06-18,16.654166666666665,NY
2025-06-19,96.5,88.5,81,17.1,4.7,78.6,2025-06-19,20.379166666666666,NY
2025-06-20,83.1,82.9,61,17.8,0.3,75.0,2025-06-20,13.25,NY
2025-06-21,94.9,91.7,55,15.2,0.0,80.3,2025-06-21,19.175,NY
2025-06-22,97.5,93.3,60,19.3,0.3,84.1,2025-06-22,12.891666666666666,NY
2025-06-23,112.4,104.5,58,7.1,0.0,91.0,2025-06-23,22.09166666666667,NY
2025-06-24,106.8,104.7,40,17.6,0.0,94.7,2025-06-24,11.229166666666666,NY
2025-06-25,105.4,101.1,45,15.9,0.3,92.4,2025-06-25,9.241666666666667,NY
2025-06-26,93.8,87.2,60,17.3,0.3,78.8,2025-06-26,16.441666666666666,NY
2025-06-27,69.7,73.4,63,13.5,7.4,68.4,2025-06-27,10.020833333333334,NY
2025-06-28,90.7,87.0,75,14.2,0.7,75.7,2025-06-28,13.908333333333333,NY
2025-06-29,95.2,91.6,62,12.5,0.0,83.0,2025-06-29,14.066666666666668,NY
2025-06-30,99.5,95.0,56,16.5,0.7,83.6,2025-06-30,15.549999999999999,NY
2025-07-01,97.2,91.0,77,17.7,8.2,81.0,2025-07-01,14.924999999999999,NY
2025-07-02,90.1,85.5,81,7.5,2.7,77.8,2025-07-02,19.537499999999998,NY
2025-07-03,90.2,88.6,66,18.0,0.2,78.6,2025-07-03,16.175,NY
2025-07-04,83.9,82.9,53,11.6,0.0,75.0,2025-07-04,16.820833333333333,NY
2025-07-05,91.4,90.3,50,15.0,0.0,78.6,2025-07-05,24.391666666666666,NY
2025-07-06,95.4,94.1,51,13.3,0.0,82.8,2025-07-06,18.379166666666666,NY
2025-07-07,95.5,89.0,75,16.3,4.1,81.4,2025-07-07,9.9375,NY
2025-07-08,104.8,98.6,74,14.6,15.6,82.9,2025-07-08,14.075000000000001,NY
2025-07-09,97.2,90.2,72,9.5,1.6,81.4,2025-07-09,18.145833333333332,NY
2025-07-10,87.1,81.0,81,6.6,18.6,76.3,2025-07-10,24.229166666666668,NY
2025-07-11,93.2,84.4,81,12.1,0.2,77.2,2025-07-11,23.75,NY
2025-07-12,94.1,87.2,78,13.2,0.2,77.9,2025-07-12,13.416666666666666,NY
2025-07-13,90.0,85.6,74,14.5,0.2,78.2,2025-07-13,8.808333333333334,NY
2025-07-14,96.5,88.7,82,13.7,17.5,78.8,2025-07-14,13.145833333333334,NY
2025-07-15,96.3,83.9,86,8.7,2.7,78.2,2025-07-15,16.287499999999998,NY
2025-07-16,97.9,87.2,83,11.6,2.2,80.2,2025-07-16,24.09583333333333,NY
2025-07-17,98.6,92.3,76,18.6,1.9,82.7,2025-07-17,17.079166666666666,NY
2025-07-18,87.7,85.6,54,15.0,0.0,79.1,2025-07-18,5.7375,NY
2025-07-19,85.4,82.9,63,14.0,0.0,76.9,2025-07-19,9.245833333333334,NY
2025-07-20,98.5,93.4,69,15.3,4.1,82.1,2025-07-20,14.7875,NY
2025-07-21,88.6,89.2,50,19.2,0.0,80.4,2025-07-21,11.145833333333334,NY
2025-07-22,84.9,82.6,48,14.0,0.0,74.9,2025-07-22,13.841666666666667,NY
2025-07-23,85.9,83.9,58,13.2,0.0,75.8,2025-07-23,12.895833333333334,NY
2025-07-24,90.9,88.1,57,14.0,0.0,79.3,2025-07-24,11.1,NY
2025-07-25,106.5,100.0,63,22.7,5.4,85.1,2025-07-25,12.766666666666666,NY
2025-07-26,92.7,87.1,60,14.4,0.0,79.6,2025-07-26,23.599999999999998,NY
2025-07-27,92.3,87.4,76,13.8,9.8,77.8,2025-07-27,28.979166666666668,NY
2025-07-28,100.0,95.4,59,11.9,0.0,85.6,2025-07-28,22.09583333333333,NY
2025-07-29,108.4,103.1,53,9.6,0.0,89.8,2025-07-29,28.791666666666668,NY
2025-07-30,104.6,99.5,57,14.7,8.4,87.8,2025-07-30,20.254166666666666,NY
2025-07-31,97.6,89.2,78,15.7,7.8,79.3,2025-07-31,25.3,NY
2025-08-01,74.6,73.3,80,16.1,1.3,68.1,2025-08-01,19.104166666666668,NY
2025-08-02,81.0,78.2,69,10.1,0.0,70.0,2025-08-02,21.295833333333334,NY
2025-08-03,85.9,82.5,64,11.1,0.0,71.9,2025-08-03,21.133333333333333,NY
2025-08-04,94.3,91.7,58,14.6,0.0,76.1,2025-08-04,43.96666666666667,NY
2025-08-05,92.0,87.8,64,9.7,0.0,76.9,2025-08-05,41.1875,NY
2025-08-06,86.5,83.2,66,13.0,0.8,74.7,2025-08-06,28.03333333333333,NY
2025-08-07,87.4,83.4,62,13.8,0.1,73.4,2025-08-07,16.170833333333334,NY
2025-08-08,84.6,82.8,56,12.8,0.0,72.2,2025-08-08,9.166666666666666,NY
2025-08-09,88.7,86.0,55,11.3,0.0,73.9,2025-08-09,12.737499999999999,NY
2025-08-10,94.6,91.9,48,13.0,0.0,78.3,2025-08-10,17.754166666666666,NY
2025-08-11,91.7,90.3,50,12.7,0.0,79.4,2025-08-11,17.212500000000002,NY
2025-08-12,98.2,92.0,62,14.1,0.0,80.3,2025-08-12,14.704166666666666,NY
2025-08-13,95.8,89.6,74,13.3,9.2,80.7,2025-08-13,14.762500000000001,NY
2025-08-14,96.8,88.3,79,6.5,1.0,79.5,2025-08-14,16.537499999999998,NY
2025-08-15,96.6,90.3,65,13.1,0.0,79.8,2025-08-15,12.404166666666667,NY
2025-08-16,93.6,87.0,74,10.5,4.9,78.2,2025-08-16,16.816666666666666,NY
2025-08-17,98.9,95.5,68,14.6,3.4,81.0,2025-08-17,17.25,NY
2025-08-18,82.3,76.9,65,16.8,0.2,70.3,2025-08-18,12.179166666666667,NY
2025-08-19,73.0,75.6,58,13.1,0.0,69.5,2025-08-19,6.6125,NY
2025-08-20,73.9,72.9,74,15.1,2.6,67.8,2025-08-20,10.045833333333333,NY
2025-08-21,69.2,71.3,77,22.6,0.0,65.0,2025-08-21,5.754166666666666,NY
2025-08-22,81.5,80.3,58,13.3,0.0,69.7,2025-08-22,8.279166666666667,NY
2025-08-23,82.0,82.4,59,21.6,0.0,71.7,2025-08-23,9.608333333333333,NY
2025-08-24,80.9,79.3,74,18.6,0.2,71.7,2025-08-24,8.283333333333333,NY
2025-08-25,87.8,88.9,59,19.4,0.0,76.8,2025-08-25,11.929166666666667,NY
2025-08-26,79.0,81.6,42,16.6,0.0,73.2,2025-08-26,9.729166666666666,NY
2025-08-27,73.6,77.0,49,15.6,0.1,69.3,2025-08-27,12.487499999999999,NY
2025-08-28,76.9,80.8,48,14.1,0.0,70.6,2025-08-28,25.895833333333332,NY
2025-08-29,81.8,81.3,50,16.0,0.0,72.2,2025-08-29,13.433333333333332,NY
2025-08-30,73.8,78.4,42,14.0,0.0,68.3,2025-08-30,7.3625,NY
2025-08-31,77.3,81.4,47,15.1,0.0,69.6,2025-08-31,9.254166666666666,NY
2025-09-01,77.2,80.0,54,16.8,0.0,70.8,2025-09-01,13.066666666666668,NY
2025-09-02,80.6,80.3,60,13.9,0.0,69.9,2025-09-02,10.170833333333333,NY
2025-09-03,80.7,79.5,66,13.8,0.0,69.0,2025-09-03,14.266666666666666,NY
2025-09-04,77.1,77.4,74,20.4,4.2,69.6,2025-09-04,7.308333333333334,NY
2025-09-05,86.4,83.2,75,15.7,5.1,74.1,2025-09-05,9.545833333333333,NY
2025-09-06,91.7,86.3,82,19.0,20.4,74.6,2025-09-06,22.829166666666666,NY
2025-09-07,70.8,69.4,84,9.4,17.8,65.2,2025-09-07,23.708333333333332,NY
2025-09-08,71.0,71.0,64,9.2,0.0,63.6,2025-09-08,11.658333333333333,NY
2025-09-09,72.8,72.1,71,12.8,0.0,63.6,2025-09-09,12.145833333333334,NY
2025-09-10,71.0,69.2,77,13.8,5.0,64.0,2025-09-10,14.270833333333334,NY
2025-09-11,78.8,80.4,57,13.6,0.0,70.0,2025-09-11,13.75,NY
2025-09-12,81.5,81.3,59,11.4,0.0,69.9,2025-09-12,16.9375,NY
2025-09-13,81.7,79.7,74,12.7,0.7,69.3,2025-09-13,13.866666666666667,NY
2025-09-14,85.4,85.6,67,9.3,0.5,72.3,2025-09-14,17.1375,NY
2025-09-15,82.2,83.4,67,12.1,0.0,72.1,2025-09-15,17.662499999999998,NY
2025-09-16,73.7,76.1,61,17.0,0.0,68.7,2025-09-16,6.341666666666666,NY
2025-09-17,70.9,70.0,75,14.4,6.8,66.5,2025-09-17,6.391666666666667,NY
2025-09-18,84.0,81.3,72,7.7,0.1,72.0,2025-09-18,10.854166666666666,NY
2025-09-19,84.4,82.5,63,11.1,0.0,72.6,2025-09-19,8.495833333333334,NY
2025-09-20,73.7,74.8,57,12.3,0.0,66.0,2025-09-20,4.3500000000000005,NY
2025-09-21,71.1,71.8,66,11.2,0.0,63.1,2025-09-21,7.3875,NY
2025-09-22,72.6,72.8,74,11.2,0.0,63.4,2025-09-22,14.541666666666666,NY
2025-09-23,87.1,85.1,74,14.9,6.6,72.8,2025-09-23,13.466666666666667,NY
2025-09-24,85.7,79.9,88,16.9,3.0,71.4,2025-09-24,22.333333333333332,NY
2025-09-25,83.2,76.8,93,15.7,48.6,71.6,2025-09-25,8.404166666666667,NY
2025-09-26,83.6,79.8,77,8.7,0.0,72.2,2025-09-26,11.875,NY
2025-09-27,78.8,75.8,77,6.1,0.1,69.3,2025-09-27,17.370833333333334,NY
2025-09-28,86.0,82.3,76,6.5,0.6,72.2,2025-09-28,24.8125,NY
2025-09-29,76.5,75.4,72,10.7,0.0,69.0,2025-09-29,17.787499999999998,NY
2025-09-30,76.8,77.6,67,14.1,0.0,68.8,2025-09-30,22.712500000000002,NY
